years,시도,시군구,계약종별,지점명,month,전력량
2017,충청남도,보령시,합 계,보령,2,122283141
2017,충청남도,공주시,합 계,공주,2,107964545
2017,충청남도,서산시,합 계,서산,2,586500428
2017,충청남도,천안시,합 계,천안,2,672210710
2017,충청남도,금산군,합 계,금산,2,90936078
2017,충청남도,연기군,합 계,연기,2,1338
2017,충청남도,계룡시,합 계,계룡,2,21500042
2017,충청남도,논산시,합 계,논산,2,135282932
2017,충청남도,부여군,합 계,부여,2,64222636
2017,충청남도,서천군,합 계,서천,2,117180392
2017,충청남도,청양군,합 계,청양,2,32094722
2017,충청남도,홍성군,합 계,홍성,2,86754041
2017,충청남도,예산군,합 계,예산,2,107538095
2017,충청남도,당진시,합 계,당진,2,957888586
2017,충청남도,태안군,합 계,태안,2,86394156
2017,세종특별자치시,세종시,합 계,세종,2,254772667
2021,대전광역시,대전,합 계,동,2,89704891
2021,대전광역시,대전,합 계,중,2,91876594
2021,대전광역시,대전,합 계,서,2,176352244
2021,대전광역시,대전,합 계,대덕,2,227590919
2021,대전광역시,대전,합 계,유성,2,261616295
2021,충청북도,충주시,합 계,충주,2,242538170
2021,충청북도,제천시,합 계,제천,2,142333368
2021,충청북도,보은군,합 계,보은,2,39214152
2021,충청북도,옥천군,합 계,옥천,2,61544166
2021,충청북도,영동군,합 계,영동,2,44151055
2021,충청북도,진천군,합 계,진천,2,238573156
2021,충청북도,괴산군,합 계,괴산,2,54549497
2021,충청북도,음성군,합 계,음성,2,277436222
2021,충청북도,단양군,합 계,단양,2,125289150
2021,충청북도,청주시,합 계,청주,2,1097753311
2021,충청북도,증평군,합 계,증평,2,50218925
2021,충청남도,아산시,합 계,아산,2,1135670731
2021,충청남도,보령시,합 계,보령,2,123163792
2021,충청남도,공주시,합 계,공주,2,114291295
2021,충청남도,서산시,합 계,서산,2,684444620
2021,충청남도,천안시,합 계,천안,2,692609900
2021,충청남도,금산군,합 계,금산,2,88693344
2021,충청남도,계룡시,합 계,계룡,2,23464008
2021,충청남도,논산시,합 계,논산,2,139050006
2021,충청남도,부여군,합 계,부여,2,68908801
2021,충청남도,서천군,합 계,서천,2,119926646
2021,충청남도,청양군,합 계,청양,2,34423462
2021,충청남도,홍성군,합 계,홍성,2,94612145
2021,충청남도,예산군,합 계,예산,2,114270771
2021,충청남도,당진시,합 계,당진,2,538442344
2021,충청남도,태안군,합 계,태안,2,67473458
2021,세종특별자치시,세종시,합 계,세종,2,304009818
2015,대전광역시,대전,합 계,동,2,89609625
2015,대전광역시,대전,합 계,중,2,94798183
2015,대전광역시,대전,합 계,서,2,170195241
2015,대전광역시,대전,합 계,대덕,2,226236782
2015,대전광역시,대전,합 계,유성,2,234885380
2015,충청북도,충주시,합 계,충주,2,203888927
2015,충청북도,제천시,합 계,제천,2,129978425
2015,충청북도,보은군,합 계,보은,2,31831761
2015,충청북도,옥천군,합 계,옥천,2,58005749
2015,충청북도,영동군,합 계,영동,2,41449056
2015,충청북도,진천군,합 계,진천,2,166902383
2015,충청북도,괴산군,합 계,괴산,2,47477064
2015,충청북도,음성군,합 계,음성,2,221941657
2015,충청북도,단양군,합 계,단양,2,117894164
2015,충청북도,청주시,합 계,청주,2,888153995
2015,충청북도,증평군,합 계,증평,2,44803597
2015,충청남도,아산시,합 계,아산,2,973537737
2015,충청남도,보령시,합 계,보령,2,99085043
2015,충청남도,공주시,합 계,공주,2,99554146
2015,충청남도,서산시,합 계,서산,2,585265088
2015,충청남도,천안시,합 계,천안,2,654623412
2015,충청남도,금산군,합 계,금산,2,85746927
2015,충청남도,연기군,합 계,연기,2,1476
2015,충청남도,계룡시,합 계,계룡,2,21167859
2015,충청남도,논산시,합 계,논산,2,123749909
2015,충청남도,부여군,합 계,부여,2,62600288
2015,충청남도,서천군,합 계,서천,2,119399837
2015,충청남도,청양군,합 계,청양,2,28674507
2015,충청남도,홍성군,합 계,홍성,2,78782751
2015,충청남도,예산군,합 계,예산,2,88513949
2015,충청남도,당진시,합 계,당진,2,847941281
2015,충청남도,태안군,합 계,태안,2,59028073
2015,세종특별자치시,세종시,합 계,세종,2,222785859
2019,대전광역시,대전,합 계,동,2,88364417
2019,대전광역시,대전,합 계,중,2,92564750
2019,대전광역시,대전,합 계,서,2,172289385
2019,대전광역시,대전,합 계,대덕,2,217216638
2019,대전광역시,대전,합 계,유성,2,243755096
2019,충청북도,충주시,합 계,충주,2,222047816
2019,충청북도,제천시,합 계,제천,2,138060615
2019,충청북도,보은군,합 계,보은,2,36324079
2019,충청북도,옥천군,합 계,옥천,2,59575262
2019,충청북도,영동군,합 계,영동,2,42061762
2019,충청북도,진천군,합 계,진천,2,222592891
2019,충청북도,괴산군,합 계,괴산,2,51862723
2019,충청북도,음성군,합 계,음성,2,257908588
2019,충청북도,단양군,합 계,단양,2,129751803
2019,충청북도,청주시,합 계,청주,2,1033828845
2019,충청북도,증평군,합 계,증평,2,44676247
2019,충청남도,아산시,합 계,아산,2,1136865956
2019,충청남도,보령시,합 계,보령,2,110810771
2019,충청남도,공주시,합 계,공주,2,108657082
2019,충청남도,서산시,합 계,서산,2,642102961
2019,충청남도,천안시,합 계,천안,2,652029741
2019,충청남도,금산군,합 계,금산,2,87916419
2019,충청남도,계룡시,합 계,계룡,2,19884984
2019,충청남도,논산시,합 계,논산,2,134226623
2019,충청남도,부여군,합 계,부여,2,64902691
2019,충청남도,서천군,합 계,서천,2,113306258
2019,충청남도,청양군,합 계,청양,2,32032095
2019,충청남도,홍성군,합 계,홍성,2,89014114
2019,충청남도,예산군,합 계,예산,2,107768677
2019,충청남도,당진시,합 계,당진,2,928398280
2019,충청남도,태안군,합 계,태안,2,69113832
2019,세종특별자치시,세종시,합 계,세종,2,266667611
2023,대전광역시,대전,합 계,동,2,90879974
2023,대전광역시,대전,합 계,중,2,91736870
2023,대전광역시,대전,합 계,서,2,181578160
2023,대전광역시,대전,합 계,대덕,2,235871443
2023,대전광역시,대전,합 계,유성,2,281981526
2023,충청북도,충주시,합 계,충주,2,261978525
2023,충청북도,제천시,합 계,제천,2,152291023
2023,충청북도,보은군,합 계,보은,2,42143057
2023,충청북도,옥천군,합 계,옥천,2,64198017
2023,충청북도,영동군,합 계,영동,2,46555699
2023,충청북도,진천군,합 계,진천,2,251890228
2023,충청북도,괴산군,합 계,괴산,2,59402511
2023,충청북도,음성군,합 계,음성,2,303987805
2023,충청북도,단양군,합 계,단양,2,147774853
2023,충청북도,청주시,합 계,청주,2,1181605816
2023,충청북도,증평군,합 계,증평,2,49322458
2023,충청남도,아산시,합 계,아산,2,1039319704
2023,충청남도,보령시,합 계,보령,2,128306160
2023,충청남도,공주시,합 계,공주,2,116104744
2023,충청남도,서산시,합 계,서산,2,769977364
2023,충청남도,천안시,합 계,천안,2,744569674
2023,충청남도,금산군,합 계,금산,2,93389299
2023,충청남도,계룡시,합 계,계룡,2,25130461
2023,충청남도,논산시,합 계,논산,2,145978346
2023,충청남도,부여군,합 계,부여,2,73806992
2023,충청남도,서천군,합 계,서천,2,107217107
2023,충청남도,청양군,합 계,청양,2,36643206
2023,충청남도,홍성군,합 계,홍성,2,101176303
2023,충청남도,예산군,합 계,예산,2,127055527
2023,충청남도,당진시,합 계,당진,2,460178210
2023,충청남도,태안군,합 계,태안,2,88729959
2023,세종특별자치시,세종시,합 계,세종,2,331022045
2020,대전광역시,대전,합 계,동,2,85029064
2020,대전광역시,대전,합 계,중,2,89561876
2020,대전광역시,대전,합 계,서,2,169893811
2020,대전광역시,대전,합 계,대덕,2,233628407
2020,대전광역시,대전,합 계,유성,2,252726031
2020,충청북도,충주시,합 계,충주,2,232152033
2020,충청북도,제천시,합 계,제천,2,141041284
2020,충청북도,보은군,합 계,보은,2,36671784
2020,충청북도,옥천군,합 계,옥천,2,58772844
2020,충청북도,영동군,합 계,영동,2,42192018
2020,충청북도,진천군,합 계,진천,2,232394663
2020,충청북도,괴산군,합 계,괴산,2,49752677
2020,충청북도,음성군,합 계,음성,2,268696961
2020,충청북도,단양군,합 계,단양,2,123360869
2020,충청북도,청주시,합 계,청주,2,1071904577
2020,충청북도,증평군,합 계,증평,2,47388103
2020,충청남도,아산시,합 계,아산,2,1134555144
2020,충청남도,보령시,합 계,보령,2,113508915
2020,충청남도,공주시,합 계,공주,2,105888091
2020,충청남도,서산시,합 계,서산,2,658803816
2020,충청남도,천안시,합 계,천안,2,668145648
2020,충청남도,금산군,합 계,금산,2,89497067
2020,충청남도,계룡시,합 계,계룡,2,22499495
2020,충청남도,논산시,합 계,논산,2,131761377
2020,충청남도,부여군,합 계,부여,2,63684246
2020,충청남도,서천군,합 계,서천,2,117260395
2020,충청남도,청양군,합 계,청양,2,32355800
2020,충청남도,홍성군,합 계,홍성,2,89161343
2020,충청남도,예산군,합 계,예산,2,112433272
2020,충청남도,당진시,합 계,당진,2,977702716
2020,충청남도,태안군,합 계,태안,2,59982327
2020,세종특별자치시,세종시,합 계,세종,2,283274957
2016,대전광역시,대전,합 계,동,2,91119766
2016,대전광역시,대전,합 계,중,2,97085055
2016,대전광역시,대전,합 계,서,2,175471522
2016,대전광역시,대전,합 계,대덕,2,231643066
2016,대전광역시,대전,합 계,유성,2,249218062
2016,충청북도,충주시,합 계,충주,2,211064900
2016,충청북도,제천시,합 계,제천,2,143557973
2016,충청북도,보은군,합 계,보은,2,33121672
2016,충청북도,옥천군,합 계,옥천,2,58645092
2016,충청북도,영동군,합 계,영동,2,41485925
2016,충청북도,진천군,합 계,진천,2,182625003
2016,충청북도,괴산군,합 계,괴산,2,49570796
2016,충청북도,음성군,합 계,음성,2,242039036
2016,충청북도,단양군,합 계,단양,2,156753307
2016,충청북도,청주시,합 계,청주,2,941398085
2016,충청북도,증평군,합 계,증평,2,44850646
2016,충청남도,아산시,합 계,아산,2,995839226
2016,충청남도,보령시,합 계,보령,2,123447900
2016,충청남도,공주시,합 계,공주,2,105352295
2016,충청남도,서산시,합 계,서산,2,574594100
2016,충청남도,천안시,합 계,천안,2,653012343
2016,충청남도,금산군,합 계,금산,2,87875851
2016,충청남도,연기군,합 계,연기,2,932
2016,충청남도,계룡시,합 계,계룡,2,21583707
2016,충청남도,논산시,합 계,논산,2,130744994
2016,충청남도,부여군,합 계,부여,2,64989080
2016,충청남도,서천군,합 계,서천,2,112035360
2016,충청남도,청양군,합 계,청양,2,30575506
2016,충청남도,홍성군,합 계,홍성,2,84905397
2016,충청남도,예산군,합 계,예산,2,99247226
2016,충청남도,당진시,합 계,당진,2,926510363
