,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
1280,2017,전라북도,순창군,합 계,22743831,23856749,21727889,20742600,19024384,19770938,20928314,22499175,21581706,18712330,25105405,23328333
1281,2017,전라북도,고창군,주택용,5962421,6208282,5276508,5643691,5285494,5274682,5497456,6814656,5762182,5398340,5618717,5914379
1282,2017,전라북도,고창군,일반용,9547896,9887090,8533774,8367385,7290149,7366339,8166557,9816680,8502870,7270424,7786598,9192759
1283,2017,전라북도,고창군,교육용,949108,907880,868234,948379,552970,509849,633533,657719,633846,444806,625263,1012530
1284,2017,전라북도,고창군,산업용,6703940,6141209,6154667,6397101,6194667,6526276,6835218,7086946,7053638,6328288,7067945,7262974
1285,2017,전라북도,고창군,농사용,23103677,23700731,19512022,20643712,17839139,18818066,18885389,20705184,19555434,17950442,23659984,38580835
1286,2017,전라북도,고창군,가로등,1144102,1037685,1015771,960829,909421,861331,871766,930220,983234,1070593,1121514,1176693
1287,2017,전라북도,고창군,심 야,7436187,8375955,6584644,5502378,3046350,1779667,1060167,796781,915952,1728884,3583048,6243761
1288,2017,전라북도,고창군,합 계,54847331,56258832,47945620,48463475,41118190,41136210,41950086,46808186,43407156,40191777,49463069,69383931
1289,2017,전라북도,부안군,주택용,5858254,6004854,5040015,5390107,5093205,5052628,5315901,6770216,5642589,5145078,5342033,5638142
1290,2017,전라북도,부안군,일반용,12748174,13078646,11212127,10728195,9398285,9121339,10577509,13140888,10976217,9201652,9871250,11794218
1291,2017,전라북도,부안군,교육용,907597,899938,807185,912405,597755,543098,633492,728946,635772,469364,604429,931765
1292,2017,전라북도,부안군,산업용,10027832,9269010,9812979,9980399,10261764,10868263,11702210,11637706,10985884,9857443,10784752,11155289
1293,2017,전라북도,부안군,농사용,8508687,8970209,8885414,8414527,5279176,6423273,7737115,9370089,8460863,6443545,12540165,8914289
1294,2017,전라북도,부안군,가로등,894276,790401,777468,717533,669279,620143,634015,674034,726948,816444,871210,927425
1295,2017,전라북도,부안군,심 야,6133598,6971718,5413110,4599908,2776244,1661320,1135165,906064,899923,1467767,2863977,5110749
1296,2017,전라북도,부안군,합 계,45078418,45984776,41948298,40743074,34075708,34290064,37735407,43227943,38328196,33401293,42877816,44471877
1297,2017,전라북도,전주시,주택용,77865600,79317899,68632707,72325529,66256479,67179212,74734560,94322441,76434219,67003682,71548495,76014320
1298,2017,전라북도,전주시,일반용,120273247,123031262,105265230,97721756,87806717,95903433,114583125,131715858,110941724,89656201,94301024,115982244
1299,2017,전라북도,전주시,교육용,14970861,14780880,14841695,12299163,8817626,9801143,12341038,12108707,11227430,8902209,12070950,17246841
1300,2017,전라북도,전주시,산업용,149355297,145191294,162229661,144155668,160623730,149408117,163334432,159192521,161177177,151713284,152576103,157409289
1301,2017,전라북도,전주시,농사용,5778622,6178113,5002393,3626418,2537238,2376942,2169638,2960275,2358175,2253798,4827155,5404649
1302,2017,전라북도,전주시,가로등,3444138,3279960,2964030,2924664,2644204,2583421,2515108,2690746,2914451,3177915,3481748,3697078
1303,2017,전라북도,전주시,심 야,17272349,19120163,14612812,11740877,5881291,3882137,3536250,3287649,2884903,3324078,7674809,14465679
1304,2017,전라북도,전주시,합 계,388960114,390899571,373548528,344794075,334567285,331134405,373214151,406278197,367938079,326031167,346480284,390220100
1305,2017,전라남도,목포시,주택용,28924146,29438124,25386852,26809101,24408121,24080856,27134320,34483744,27615257,24234242,25859187,27535032
1306,2017,전라남도,목포시,일반용,45490890,47405746,41188114,39678896,34205888,35875793,41467745,51485496,45028717,35810370,35458706,42025523
1307,2017,전라남도,목포시,교육용,3264501,3051018,3104450,3201293,2108053,2178131,2958876,2995831,3026004,2140435,2311585,3663094
1308,2017,전라남도,목포시,산업용,8063545,7978964,7420136,7807092,7437772,7868598,8184703,8777810,8539436,7425654,7746880,7891513
1309,2017,전라남도,목포시,농사용,173578,180147,185431,200506,190964,176967,213934,229040,214666,207076,218388,180812
1310,2017,전라남도,목포시,가로등,1370396,1289065,1119684,1115936,1003593,948034,909456,967508,1043615,1158337,1285331,1346682
1311,2017,전라남도,목포시,심 야,3277924,3589431,3011898,2443203,1231495,717793,630316,618689,549161,628961,1345273,2559498
1312,2017,전라남도,목포시,합 계,90564980,92932495,81416565,81256027,70585886,71846172,81499350,99558118,86016856,71605075,74225350,85202154
1313,2017,전라남도,여수시,주택용,33091029,33682843,28933860,30773496,28306288,28241217,31732749,39124753,32967575,28631736,29800831,31521909
1314,2017,전라남도,여수시,일반용,51478983,53047575,45313077,44372662,40107949,42824511,48113697,58908876,52082993,41888830,42352746,49555824
1315,2017,전라남도,여수시,교육용,3571886,3375281,3237657,3352138,2478776,2807251,3435472,3284586,3651074,2602655,3041230,4287501
1316,2017,전라남도,여수시,산업용,1190433142,1076457678,1169863812,1117209099,1212396507,1138259803,1199424044,1196878333,1198363448,1200871654,1105064662,1194944843
1317,2017,전라남도,여수시,농사용,8743138,5876245,5371594,5037275,4303072,4994474,9000654,11247831,9112896,6820618,9645115,7356429
1318,2017,전라남도,여수시,가로등,2314021,2187104,2017481,2003712,1891168,1834583,1775917,1874493,1957578,2048793,2215911,2268940
1319,2017,전라남도,여수시,심 야,10078650,11253022,8807114,7487819,4381594,2686160,2116654,1825309,1727968,2154669,4362787,7863553
1320,2017,전라남도,여수시,합 계,1299710849,1185879748,1263544595,1210236201,1293865354,1221647999,1295599187,1313144181,1299863532,1285018955,1196483282,1297798999
1321,2017,전라남도,순천시,주택용,32094457,32751055,28240598,29858666,27733124,27954746,30481391,39388082,32842860,27885545,29350754,31004422
1322,2017,전라남도,순천시,일반용,47861567,49005106,41618286,40844935,36968937,40239690,45967808,53836054,46410615,38286619,39367470,46911633
1323,2017,전라남도,순천시,교육용,4753897,4403487,4211996,4492943,2999568,3420697,4127325,4399284,4340693,3273021,3514888,5100776
1324,2017,전라남도,순천시,산업용,70259929,68666970,66487140,69622726,67930649,67705881,70104854,69546565,70533678,60656492,63924252,74882056
1325,2017,전라남도,순천시,농사용,6207338,6253851,5254960,5297610,4923913,5962402,6341404,8220806,7365338,5847088,8679540,6448440
1326,2017,전라남도,순천시,가로등,2602781,2555673,2420813,2473003,2398930,2368516,2216187,2323319,2360805,2454743,2549863,2536781
1327,2017,전라남도,순천시,심 야,7549389,8185784,6407925,5260109,2855460,1795427,1364424,1173335,1219465,1730830,3552344,6152925
1328,2017,전라남도,순천시,합 계,171329358,171821926,154641718,157849992,145810581,149447359,160603393,178887445,165073454,140134338,150939111,173037033
1329,2017,전라남도,나주시,주택용,11798801,11886342,10473839,11336970,10513286,10637042,11897672,14566596,12119748,11045793,11555547,12429884
1330,2017,전라남도,나주시,일반용,23500991,23366233,21304243,19792139,18062340,19562062,23487757,25935484,23169704,19061397,20398093,24477042
1331,2017,전라남도,나주시,교육용,2385862,2090774,2368358,2272829,1523491,1624458,1952768,1959056,1986485,1544658,2051774,2865655
1332,2017,전라남도,나주시,산업용,37632462,34293440,36995574,37041200,35727587,39272230,40778380,41292377,41231106,34949344,37760194,40462405
1333,2017,전라남도,나주시,농사용,21368304,22348217,18946497,17457649,14747009,17742513,17827551,21605880,19330483,18033461,22877686,21290669
1334,2017,전라남도,나주시,가로등,2246238,2073964,1974172,1889139,1768345,1691852,1657898,1836990,2019648,2216173,2337129,2424602
1335,2017,전라남도,나주시,심 야,4969442,5536524,4326414,3625525,2073452,1345834,1023871,862005,830903,1245369,2312313,4140303
1336,2017,전라남도,나주시,합 계,103902100,101595494,96389097,93415451,84415510,91875991,98625897,108058388,100688077,88096195,99292736,108090560
1337,2017,전라남도,광양시,주택용,16651583,16912813,14610257,15572994,14415495,14609925,16522286,21266459,17009749,14575260,15301092,16096530
1338,2017,전라남도,광양시,일반용,24368146,25019386,21193469,20415385,18263626,19987875,22991297,26951223,23256889,18801390,19053196,22897182
1339,2017,전라남도,광양시,교육용,1580181,1447034,1492588,1660952,1117425,1378394,1723488,1442920,1649468,1117961,1395384,2178706
1340,2017,전라남도,광양시,산업용,452138423,317862429,409694836,422215201,441392259,404224696,404868037,426389788,412115264,473325739,323959761,414384646
1341,2017,전라남도,광양시,농사용,6664661,6720820,4970585,3733003,2482801,2160266,2213089,3085436,2653613,2358276,4524641,6837616
1342,2017,전라남도,광양시,가로등,1348396,1261932,1116767,1055454,960387,913114,881559,946430,1039357,1123736,1210283,1124999
1343,2017,전라남도,광양시,심 야,4305327,4773439,3676531,2946181,1526048,875097,626361,483511,523794,842329,1950678,3558194
1344,2017,전라남도,광양시,합 계,507056717,373997853,456755033,467599170,480158041,444149367,449826117,480565767,458248134,512144691,367395035,467077873
1345,2017,전라남도,담양군,주택용,4330072,4405820,3712531,3957095,3678739,3699668,3869952,4812200,4054825,3784547,3964937,4255460
1346,2017,전라남도,담양군,일반용,9449363,9883901,8424681,8216995,7059803,7248789,8124485,10314272,9209940,7865243,8674743,10427479
1347,2017,전라남도,담양군,교육용,798472,707571,737218,722206,465369,494828,583797,587181,595234,439491,637165,870433
1348,2017,전라남도,담양군,산업용,18336400,17446903,17312252,18019578,17569658,17356138,18224693,17605875,18302525,15920392,18438210,15677580
1349,2017,전라남도,담양군,농사용,10428249,11301113,8734852,6420237,4897609,5260540,5835021,7545432,6836504,5526992,7898429,8989050
1350,2017,전라남도,담양군,가로등,663434,615063,585031,580442,561270,561570,549238,582380,612471,633201,665189,669300
1351,2017,전라남도,담양군,심 야,5305686,5858483,4520856,3651535,1994941,1266633,845466,671254,763116,1223568,2425744,4411146
1352,2017,전라남도,담양군,합 계,49311676,50218854,44027421,41568088,36227389,35888166,38032652,42118594,40374615,35393434,42704417,45300448
1353,2017,전라남도,곡성군,주택용,3045468,3153827,2658618,2886700,2697407,2659384,2718169,3351806,2873217,2736629,2855626,3012333
1354,2017,전라남도,곡성군,일반용,4309020,4426214,3821751,3870199,3230072,3351935,3560141,4331438,3781195,3206841,3468474,4121686
1355,2017,전라남도,곡성군,교육용,908875,813226,802659,847984,502150,524851,609769,622276,607918,432941,665055,1063073
1356,2017,전라남도,곡성군,산업용,18548453,19173227,19955264,19631239,19391678,21358023,23178824,20572115,20804740,17827335,20128718,21048550
1357,2017,전라남도,곡성군,농사용,6112553,6696299,5272074,4626892,4099605,5216662,4694715,5741234,5086448,3754160,5621487,5071881
1358,2017,전라남도,곡성군,가로등,610220,539787,531410,497982,468900,442499,444948,479667,507454,560474,596332,630022
1359,2017,전라남도,곡성군,심 야,3113007,3478217,2646310,2185733,1230707,740524,458925,371484,423874,730885,1490678,2578836
1360,2017,전라남도,곡성군,합 계,36647596,38280797,35688086,34546729,31620519,34293878,35665491,35470020,34084846,29249265,34826370,37526381
1361,2017,전라남도,구례군,주택용,2843957,2956871,2500216,2676301,2500783,2465273,2580132,3239485,2712337,2532518,2660274,2791489
1362,2017,전라남도,구례군,일반용,6044611,6201279,5437141,5356294,4546232,4500206,5076479,6060738,5099149,4333192,4836792,5625734
1363,2017,전라남도,구례군,교육용,334942,330872,258008,303933,186091,185615,230317,244426,231905,164973,220715,354825
1364,2017,전라남도,구례군,산업용,1680640,1525129,1530854,1619450,1531838,1600554,1720286,1760431,1714105,1588445,1724249,1674814
1365,2017,전라남도,구례군,농사용,2621968,2590045,2219701,2077071,1952418,2585169,2664992,3304085,2817320,2300528,3156219,3208251
1366,2017,전라남도,구례군,가로등,638754,609000,634412,624173,624318,607464,582842,585617,584104,590163,590184,597113
1367,2017,전라남도,구례군,심 야,2680320,2973302,2360100,2022654,1206639,736362,481625,392856,465091,788207,1471671,2309198
1368,2017,전라남도,구례군,합 계,16845192,17186498,14940432,14679876,12548319,12680643,13336673,15587638,13624011,12298026,14660104,16561424
1369,2017,전라남도,고흥군,주택용,7718753,7861243,6598857,7148809,6642217,6641489,6969589,8473538,7494198,6778828,7027281,7372813
1370,2017,전라남도,고흥군,일반용,9509596,9800167,8421982,8247311,7057784,7398689,8107047,9813582,8761423,7106233,7639772,9104454
1371,2017,전라남도,고흥군,교육용,839841,677365,660996,780615,511402,501619,609394,772966,705099,524940,630080,827513
1372,2017,전라남도,고흥군,산업용,5091083,4857485,4691021,5334146,4534787,5150255,5197094,5309972,5175231,4413215,5171862,5380672
1373,2017,전라남도,고흥군,농사용,21366244,25752143,26229412,25700384,11793735,10513124,10123518,13058006,12220684,9427388,18641025,16915260
1374,2017,전라남도,고흥군,가로등,645439,604297,576681,546286,537671,514841,516714,543824,558816,607434,629066,646415
1375,2017,전라남도,고흥군,심 야,3412050,3802154,3078178,2637251,1601974,1033047,761442,604777,574238,828823,1616805,2700005
1376,2017,전라남도,고흥군,합 계,48583006,53354854,50257127,50394802,32679570,31753064,32284798,38576665,35489689,29686861,41355891,42947132
1377,2017,전라남도,보성군,주택용,4552961,4689582,3984468,4281523,4048456,3999308,4146502,5028264,4354210,4095506,4241340,4439355
1378,2017,전라남도,보성군,일반용,7167186,7438266,6310405,6150858,5283043,5282079,5726230,7083664,6408438,5238108,5544681,6669807
1379,2017,전라남도,보성군,교육용,728721,615028,583151,701011,447106,437087,495523,502027,515354,365663,506833,766837
1380,2017,전라남도,보성군,산업용,4181759,3990559,3713910,4035046,3477984,3832181,3847601,3608170,3943063,3557623,4170789,4268355
1381,2017,전라남도,보성군,농사용,6928580,7451717,5775344,5360342,4719536,5736248,5899452,7991047,7211677,5774921,9053655,9863726
1382,2017,전라남도,보성군,가로등,997810,953170,911118,945844,942306,948869,863780,912987,922761,897443,935119,919493
1383,2017,전라남도,보성군,심 야,3320283,3627699,2857869,2444074,1467202,953242,719439,507496,680393,894079,1699150,2866952
1384,2017,전라남도,보성군,합 계,27877300,28766021,24136265,23918698,20385633,21189014,21698527,25633655,24035896,20823343,26151567,29794525
1385,2017,전라남도,화순군,주택용,6718336,6925871,5890456,6295209,5847362,5800011,6125094,7705382,6393638,5913161,6212949,6523213
1386,2017,전라남도,화순군,일반용,14065782,13515824,11798096,11299816,10044968,10471567,12028812,13964524,12024147,10107739,10855269,12827251
1387,2017,전라남도,화순군,교육용,1026802,1070791,1091341,996430,723376,739298,995385,1016122,906660,729518,957103,1384503
1388,2017,전라남도,화순군,산업용,11053564,10383577,10292523,10320656,9801593,10420844,10800263,10645300,10785696,9525086,10889622,11163733
1389,2017,전라남도,화순군,농사용,14099351,14481787,11251852,9368350,6373552,5766343,5466877,7153019,6567042,5966534,11154559,15447895
1390,2017,전라남도,화순군,가로등,1006067,953845,919250,903109,868011,846974,830588,877538,907382,975630,986300,1017811
1391,2017,전라남도,화순군,심 야,3540140,3988094,3079643,2585748,1445895,889790,545227,406915,471477,800267,1640286,2936466
1392,2017,전라남도,화순군,합 계,51510042,51319789,44323161,41769318,35104757,34934827,36792246,41768800,38056042,34017935,42696088,51300872
1393,2017,전라남도,장흥군,주택용,4156108,4255684,3603902,3890269,3644016,3617801,3777191,4656487,3975405,3712725,3817317,4056251
1394,2017,전라남도,장흥군,일반용,6940175,7150053,6199315,5991517,5269171,5453352,5943867,7358912,6410672,5499669,5842039,6862026
1395,2017,전라남도,장흥군,교육용,446186,380449,395573,457996,282110,283837,360350,336918,371681,255042,330747,543503
1396,2017,전라남도,장흥군,산업용,4378326,4097365,4123426,4341820,4151772,4198536,4665724,5029851,4857288,4319783,4827885,4899250
