년월,계약종별,전력사용량,평균기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),일조율(%),월합강수량(00~24h만)(mm)
2021-08,일반용,1296913787,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-08,주택용,983538514,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-08,합 계,8070046602,24.822222222222223,997.9111111111112,82.11111111111111,1.2222222222222223,33.556666666666665,244.36666666666667
2021-09,가로등,36942104,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,교육용,91125225,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,농사용,345331393,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,산업용,5028338552,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,심 야,58367762,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,일반용,1098437275,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,주택용,770888169,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-09,합 계,7429430480,21.466666666666665,1002.6777777777778,79.77777777777777,1.4666666666666668,44.20333333333333,192.14444444444445
2021-10,가로등,39284849,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,교육용,83050192,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,농사용,266023343,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,산업용,5040252182,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,심 야,74345337,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,일반용,976729091,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,주택용,649519221,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-10,합 계,7129204215,14.555555555555555,1010.1222222222223,78.77777777777777,1.0444444444444445,55.02111111111111,39.611111111111114
2021-11,가로등,41870002,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,교육용,99632133,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,농사용,390332465,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,산업용,5104422836,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,심 야,190290226,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,일반용,997328704,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,주택용,669837734,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-11,합 계,7493714100,7.666666666666667,1008.188888888889,77.0,1.1555555555555557,54.260000000000005,69.76666666666667
2021-12,가로등,43449006,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,교육용,138480905,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,농사용,295415601,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,산업용,5403618870,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,심 야,301678762,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,일반용,1790761875,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,주택용,694651396,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2021-12,합 계,8668056415,0.9888888888888889,1013.1333333333334,70.22222222222223,1.3777777777777778,55.035555555555554,8.322222222222223
2022-01,가로등,44492141,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,교육용,157092498,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,농사용,364465845,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,산업용,5438841406,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,심 야,403266322,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,일반용,712493465,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,주택용,769399839,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-01,합 계,7890051516,-2.0,1012.9111111111112,62.44444444444444,1.2111111111111112,66.54777777777777,3.9111111111111114
2022-02,가로등,41814248,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,교육용,131164776,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,농사용,373917282,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,산업용,5070592748,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,심 야,409506847,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,일반용,1317403449,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,주택용,773541127,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-02,합 계,8117940477,-0.9777777777777776,1013.7888888888889,57.22222222222222,1.7000000000000002,68.43444444444445,3.8666666666666663
2022-03,가로등,38807887,6.988888888888889,1005.7666666666667,67.11111111111111,1.488888888888889,47.04333333333333,74.08888888888889
2022-03,교육용,126587488,6.988888888888889,1005.7666666666667,67.11111111111111,1.488888888888889,47.04333333333333,74.08888888888889
2022-03,농사용,322853115,6.988888888888889,1005.7666666666667,67.11111111111111,1.488888888888889,47.04333333333333,74.08888888888889
2022-03,산업용,5156155570,6.988888888888889,1005.7666666666667,67.11111111111111,1.488888888888889,47.04333333333333,74.08888888888889
